city,cityLabel,population,pa_s,pa_sLabel,coordenadas
http://www.wikidata.org/entity/Q938835,Guadalupe,691931,http://www.wikidata.org/entity/Q96,Mexico,Point(-100.259722222 25.6775)
http://www.wikidata.org/entity/Q580,Łódź,690422,http://www.wikidata.org/entity/Q36,Poland,Point(19.454722222 51.776944444)
http://www.wikidata.org/entity/Q199909,Karbala,690100,http://www.wikidata.org/entity/Q796,Iraq,Point(44.033333333 32.616666666)
http://www.wikidata.org/entity/Q8717,Seville,688711,http://www.wikidata.org/entity/Q29,Spain,Point(-5.983333333 37.383333333)
http://www.wikidata.org/entity/Q191642,São José dos Campos,688597,http://www.wikidata.org/entity/Q155,Brazil,Point(-45.886944444 -23.178888888)
http://www.wikidata.org/entity/Q21197,Chișinău,685900,http://www.wikidata.org/entity/Q217,Moldova,Point(28.8575 47.005555555)
http://www.wikidata.org/entity/Q16554,Denver,682545,http://www.wikidata.org/entity/Q30,United States of America,Point(-104.984722222 39.739166666)
http://www.wikidata.org/entity/Q12439,Detroit,680250,http://www.wikidata.org/entity/Q30,United States of America,Point(-83.0475 42.331666666)
http://www.wikidata.org/entity/Q1211183,Shigatse,679771,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(88.87988 29.26492)
http://www.wikidata.org/entity/Q386991,Torreón,679288,http://www.wikidata.org/entity/Q96,Mexico,Point(-103.41898 25.54389)
http://www.wikidata.org/entity/Q324293,Anyang,679184,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(114.34614 36.09561)
http://www.wikidata.org/entity/Q10399,Tasikmalaya,678027,http://www.wikidata.org/entity/Q252,Indonesia,Point(108.2 -7.333333333)
http://www.wikidata.org/entity/Q1800,Kochi,677381,http://www.wikidata.org/entity/Q668,India,Point(76.283333333 9.966666666)
http://www.wikidata.org/entity/Q1645,Cagayan de Oro,675950,http://www.wikidata.org/entity/Q928,Philippines,Point(124.65 8.483333333)
http://www.wikidata.org/entity/Q211760,Culiacán,675773,http://www.wikidata.org/entity/Q96,Mexico,Point(-107.383333333 24.8)
http://www.wikidata.org/entity/Q109949,Matola,675422,http://www.wikidata.org/entity/Q1029,Mozambique,Point(32.466666666 -25.966666666)
http://www.wikidata.org/entity/Q2656,Palermo,674435,http://www.wikidata.org/entity/Q38,Italy,Point(13.361262 38.115658)
http://www.wikidata.org/entity/Q81398,Acapulco,673479,http://www.wikidata.org/entity/Q96,Mexico,Point(-99.8870087 16.8628695)
http://www.wikidata.org/entity/Q244415,Gorakhpur,673446,http://www.wikidata.org/entity/Q668,India,Point(83.366666666 26.75)
http://www.wikidata.org/entity/Q61,"Washington, D.C.",672228,http://www.wikidata.org/entity/Q30,United States of America,Point(-77.036666666 38.895)
http://www.wikidata.org/entity/Q3120966,Guntur,670073,http://www.wikidata.org/entity/Q668,India,Point(80.45 16.3)
http://www.wikidata.org/entity/Q23197,Nashville,668347,http://www.wikidata.org/entity/Q30,United States of America,Point(-86.783888888 36.165)
http://www.wikidata.org/entity/Q109336,Chongjin,667929,http://www.wikidata.org/entity/Q423,North Korea,Point(129.77583 41.79556)
http://www.wikidata.org/entity/Q109336,Chongjin,667929,http://www.wikidata.org/entity/Q423,North Korea,Point(129.783055555 41.8)
http://www.wikidata.org/entity/Q179665,Urmia,667499,http://www.wikidata.org/entity/Q794,Iran,Point(45.1 37.55)
http://www.wikidata.org/entity/Q188892,Ribeirão Preto,666323,http://www.wikidata.org/entity/Q155,Brazil,Point(-47.806666666 -21.178333333)
http://www.wikidata.org/entity/Q17182,Parañaque,665822,http://www.wikidata.org/entity/Q928,Philippines,Point(121.016666666 14.466666666)
http://www.wikidata.org/entity/Q207322,Huambo,665564,http://www.wikidata.org/entity/Q916,Angola,Point(15.733333333 -12.766666666)
http://www.wikidata.org/entity/Q155277,Tlaquepaque,664193,http://www.wikidata.org/entity/Q96,Mexico,Point(-103.316666666 20.65)
http://www.wikidata.org/entity/Q1524,Athens,664046,http://www.wikidata.org/entity/Q41,Greece,Point(23.716111111 37.979444444)
http://www.wikidata.org/entity/Q63139,Dasmariñas,659019,http://www.wikidata.org/entity/Q928,Philippines,Point(120.936666666 14.329444444)
http://www.wikidata.org/entity/Q3854,Bujumbura,658859,http://www.wikidata.org/entity/Q967,Burundi,Point(29.361111111 -3.3825)
http://www.wikidata.org/entity/Q191204,Slemani,656100,http://www.wikidata.org/entity/Q796,Iraq,Point(45.433333333 35.55)
http://www.wikidata.org/entity/Q42160,Hwaseong,655350,http://www.wikidata.org/entity/Q884,South Korea,Point(126.766666666 37.2)
http://www.wikidata.org/entity/Q193250,Bulawayo,653337,http://www.wikidata.org/entity/Q954,Zimbabwe,Point(28.566666666 -20.166666666)
http://www.wikidata.org/entity/Q42140,Jeonju,653055,http://www.wikidata.org/entity/Q884,South Korea,Point(127.148888888 35.821944444)
http://www.wikidata.org/entity/Q16562,El Paso,649121,http://www.wikidata.org/entity/Q30,United States of America,Point(-106.423333333 31.790277777)
http://www.wikidata.org/entity/Q3642,Asmara,649000,http://www.wikidata.org/entity/Q986,Eritrea,Point(38.916666666 15.333333333)
http://www.wikidata.org/entity/Q23768,Las Vegas,648224,http://www.wikidata.org/entity/Q30,United States of America,Point(-115.144722222 36.169166666)
http://www.wikidata.org/entity/Q16563,Memphis,646889,http://www.wikidata.org/entity/Q30,United States of America,Point(-89.971111111 35.1175)
http://www.wikidata.org/entity/Q188901,Sorocaba,644919,http://www.wikidata.org/entity/Q155,Brazil,Point(-47.457777777 -23.501944444)
http://www.wikidata.org/entity/Q1757,Helsinki,642045,http://www.wikidata.org/entity/Q33,Finland,Point(24.93417 60.17556)
http://www.wikidata.org/entity/Q1757,Helsinki,642045,http://www.wikidata.org/entity/Q33,Finland,Point(24.948611111 60.173333333)
http://www.wikidata.org/entity/Q210886,Villahermosa,640359,http://www.wikidata.org/entity/Q96,Mexico,Point(-92.919444444 17.986944444)
http://www.wikidata.org/entity/Q178373,Rasht,639951,http://www.wikidata.org/entity/Q794,Iran,Point(49.6 37.283333333)
http://www.wikidata.org/entity/Q1799,Wrocław,638586,http://www.wikidata.org/entity/Q36,Poland,Point(17.03333 51.1)
http://www.wikidata.org/entity/Q1799,Wrocław,638586,http://www.wikidata.org/entity/Q36,Poland,Point(17.03533 51.10773)
http://www.wikidata.org/entity/Q864965,Petaling Jaya,638516,http://www.wikidata.org/entity/Q833,Malaysia,Point(101.60671 3.10726)
http://www.wikidata.org/entity/Q140075,Gold Coast,638090,http://www.wikidata.org/entity/Q408,Australia,Point(153.4 -28.016666666)
http://www.wikidata.org/entity/Q35178,Kuwait City,637411,http://www.wikidata.org/entity/Q817,Kuwait,Point(47.98 29.375)
http://www.wikidata.org/entity/Q271619,Ipoh,637000,http://www.wikidata.org/entity/Q833,Malaysia,Point(101.07 4.6)
http://www.wikidata.org/entity/Q14182,Banjarmasin,635688,http://www.wikidata.org/entity/Q252,Indonesia,Point(114.583333333 -3.333333333)
http://www.wikidata.org/entity/Q585,Oslo,634463,http://www.wikidata.org/entity/Q20,Norway,Point(10.752777777 59.911111111)
http://www.wikidata.org/entity/Q271417,Funabashi,633263,http://www.wikidata.org/entity/Q17,Japan,Point(139.9825 35.694722222)
http://www.wikidata.org/entity/Q1022,Stuttgart,632743,http://www.wikidata.org/entity/Q183,Germany,Point(9.1775 48.776111111)
http://www.wikidata.org/entity/Q183124,Cochabamba,632013,http://www.wikidata.org/entity/Q750,Bolivia,Point(-66.1570139 -17.3935419)
http://www.wikidata.org/entity/Q40816,Benghazi,631555,http://www.wikidata.org/entity/Q1016,Libya,Point(20.066666666 32.116666666)
http://www.wikidata.org/entity/Q24639,Vancouver,631486,http://www.wikidata.org/entity/Q16,Canada,Point(-123.1 49.25)
http://www.wikidata.org/entity/Q34370,Rotterdam,631155,http://www.wikidata.org/entity/Q55,Netherlands,Point(4.47917 51.9225)
http://www.wikidata.org/entity/Q234600,Al Ain,631005,http://www.wikidata.org/entity/Q878,United Arab Emirates,Point(55.744722222 24.2075)
http://www.wikidata.org/entity/Q42146,Cheonan,629062,http://www.wikidata.org/entity/Q884,South Korea,Point(127.152222222 36.806388888)
http://www.wikidata.org/entity/Q42084,Namyangju,629061,http://www.wikidata.org/entity/Q884,South Korea,Point(127.214166666 37.636666666)
http://www.wikidata.org/entity/Q8969,Cancún,628306,http://www.wikidata.org/entity/Q96,Mexico,Point(-86.8475 21.160555555)
http://www.wikidata.org/entity/Q3551,Rabat,628000,http://www.wikidata.org/entity/Q1028,Morocco,Point(-6.836111111 34.025277777)
http://www.wikidata.org/entity/Q242144,Bhilai,625700,http://www.wikidata.org/entity/Q668,India,Point(81.716666666 21.366666666)
http://www.wikidata.org/entity/Q127041,Mangalore,623841,http://www.wikidata.org/entity/Q668,India,Point(74.880555555 12.870277777)
http://www.wikidata.org/entity/Q868527,Turpan,622903,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(89.17918 42.94513)
http://www.wikidata.org/entity/Q5092,Baltimore,622104,http://www.wikidata.org/entity/Q30,United States of America,Point(-76.615 39.286388888)
http://www.wikidata.org/entity/Q1623,Valenzuela,620422,http://www.wikidata.org/entity/Q928,Philippines,Point(120.983333333 14.7)
http://www.wikidata.org/entity/Q771345,Helwan,619293,http://www.wikidata.org/entity/Q79,Egypt,Point(31.334166666 29.841944444)
http://www.wikidata.org/entity/Q14168,Pontianak,618388,http://www.wikidata.org/entity/Q252,Indonesia,Point(109.341388888 -0.020555555)
http://www.wikidata.org/entity/Q100,Boston,617594,http://www.wikidata.org/entity/Q30,United States of America,Point(-71.061666666 42.357777777)
http://www.wikidata.org/entity/Q109356,Hamhung,614198,http://www.wikidata.org/entity/Q423,North Korea,Point(127.533333333 39.916666666)
http://www.wikidata.org/entity/Q259253,Buraidah,614093,http://www.wikidata.org/entity/Q851,Saudi Arabia,Point(43.966666666 26.333333333)
http://www.wikidata.org/entity/Q10126,Serang,613356,http://www.wikidata.org/entity/Q252,Indonesia,Point(106.150277777 -6.12)
http://www.wikidata.org/entity/Q1718,Düsseldorf,613230,http://www.wikidata.org/entity/Q183,Germany,Point(6.81 51.22889)
http://www.wikidata.org/entity/Q19689,Tirana,610050,http://www.wikidata.org/entity/Q222,Albania,Point(19.82 41.33)
http://www.wikidata.org/entity/Q5083,Seattle,608660,http://www.wikidata.org/entity/Q30,United States of America,Point(-122.33207 47.60621)
http://www.wikidata.org/entity/Q207324,Cuttack,606007,http://www.wikidata.org/entity/Q668,India,Point(85.866666666 20.45)
http://www.wikidata.org/entity/Q194328,Uberlândia,604013,http://www.wikidata.org/entity/Q155,Brazil,Point(-48.276944444 -18.918888888)
http://www.wikidata.org/entity/Q855997,Sargodha,602631,http://www.wikidata.org/entity/Q843,Pakistan,Point(72.671111111 32.083611111)
http://www.wikidata.org/entity/Q7578,Jambi,602187,http://www.wikidata.org/entity/Q252,Indonesia,Point(103.61 -1.59)
http://www.wikidata.org/entity/Q63129,Bacoor,600609,http://www.wikidata.org/entity/Q928,Philippines,Point(120.92903 14.45903)
http://www.wikidata.org/entity/Q63129,Bacoor,600609,http://www.wikidata.org/entity/Q928,Philippines,Point(120.95 14.45)
http://www.wikidata.org/entity/Q37836,Milwaukee,600155,http://www.wikidata.org/entity/Q30,United States of America,Point(-87.95 43.05)
http://www.wikidata.org/entity/Q37836,Milwaukee,600155,http://www.wikidata.org/entity/Q30,United States of America,Point(-87.90647 43.0389)
http://www.wikidata.org/entity/Q1012419,Chamdo,598862,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(97.17767 31.13749)
http://www.wikidata.org/entity/Q4093,Glasgow,598830,http://www.wikidata.org/entity/Q145,United Kingdom,Point(-4.27 55.87)
http://www.wikidata.org/entity/Q14492,Balikpapan,598043,http://www.wikidata.org/entity/Q252,Indonesia,Point(116.903055555 -1.148888888)
http://www.wikidata.org/entity/Q14492,Balikpapan,597625,http://www.wikidata.org/entity/Q252,Indonesia,Point(116.903055555 -1.148888888)
http://www.wikidata.org/entity/Q466216,Ta'izz,596672,http://www.wikidata.org/entity/Q805,Yemen,Point(44.021944444 13.578888888)
http://www.wikidata.org/entity/Q15674,Kagoshima,596319,http://www.wikidata.org/entity/Q17,Japan,Point(130.52806 31.58003)
http://www.wikidata.org/entity/Q15674,Kagoshima,596319,http://www.wikidata.org/entity/Q17,Japan,Point(130.557222222 31.596666666)
http://www.wikidata.org/entity/Q5468,Durban,595061,http://www.wikidata.org/entity/Q258,South Africa,Point(31.025 -29.858333333)
http://www.wikidata.org/entity/Q594275,General Santos,594446,http://www.wikidata.org/entity/Q928,Philippines,Point(125.166666666 6.116666666)
http://www.wikidata.org/entity/Q44198,Brampton,593638,http://www.wikidata.org/entity/Q16,Canada,Point(-79.766666666 43.683333333)
http://www.wikidata.org/entity/Q34863,Oklahoma City,591967,http://www.wikidata.org/entity/Q30,United States of America,Point(-97.5352 35.4823)
http://www.wikidata.org/entity/Q2066,Essen,590194,http://www.wikidata.org/entity/Q183,Germany,Point(7.013055555 51.450833333)
http://www.wikidata.org/entity/Q8854,Las Piñas,588894,http://www.wikidata.org/entity/Q928,Philippines,Point(120.983333333 14.45)
http://www.wikidata.org/entity/Q387136,Kawaguchi,587008,http://www.wikidata.org/entity/Q17,Japan,Point(139.724166666 35.807777777)
http://www.wikidata.org/entity/Q1295,Dortmund,585813,http://www.wikidata.org/entity/Q183,Germany,Point(7.465277777 51.513888888)
http://www.wikidata.org/entity/Q42120,Anyang,585177,http://www.wikidata.org/entity/Q884,South Korea,Point(126.926944444 37.3925)
http://www.wikidata.org/entity/Q500033,Shah Alam,584340,http://www.wikidata.org/entity/Q833,Malaysia,Point(101.533333333 3.083333333)
http://www.wikidata.org/entity/Q6106,Portland,583776,http://www.wikidata.org/entity/Q30,United States of America,Point(-122.666666666 45.516666666)
http://www.wikidata.org/entity/Q1449,Genoa,583601,http://www.wikidata.org/entity/Q38,Italy,
http://www.wikidata.org/entity/Q1508,Makati,582602,http://www.wikidata.org/entity/Q928,Philippines,Point(121.033333333 14.55)
http://www.wikidata.org/entity/Q2079,Leipzig,582285,http://www.wikidata.org/entity/Q183,Germany,Point(12.383333333 51.333333333)
http://www.wikidata.org/entity/Q34692,Kingston,580000,http://www.wikidata.org/entity/Q766,Jamaica,Point(-76.8 17.983333333)
http://www.wikidata.org/entity/Q25563103,Warangal,579216,http://www.wikidata.org/entity/Q668,India,Point(79.601111111 17.975555555)
http://www.wikidata.org/entity/Q199528,Dehradun,578420,http://www.wikidata.org/entity/Q668,India,Point(78.029 30.318)
http://www.wikidata.org/entity/Q208863,Hachiōji,576768,http://www.wikidata.org/entity/Q17,Japan,Point(139.316666666 35.666666666)
http://www.wikidata.org/entity/Q208863,Hachiōji,576768,http://www.wikidata.org/entity/Q17,Japan,Point(139.32389 35.65583)
http://www.wikidata.org/entity/Q816845,Irapuato,574344,http://www.wikidata.org/entity/Q96,Mexico,Point(-101.3475 20.674166666)
http://www.wikidata.org/entity/Q2193,San Jose del Monte,574089,http://www.wikidata.org/entity/Q928,Philippines,Point(121.045277777 14.813888888)
http://www.wikidata.org/entity/Q171714,Kerman,573449,http://www.wikidata.org/entity/Q794,Iran,Point(57.066666666 30.283333333)
http://www.wikidata.org/entity/Q8851,Málaga,571026,http://www.wikidata.org/entity/Q29,Spain,Point(-4.416666666 36.716666666)
http://www.wikidata.org/entity/Q3110,San Salvador,567698,http://www.wikidata.org/entity/Q792,El Salvador,Point(-89.19 13.69)
http://www.wikidata.org/entity/Q14773,Macau,566375,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.54611 22.20056)
http://www.wikidata.org/entity/Q14773,Macau,566375,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.55 22.166666666)
http://www.wikidata.org/entity/Q24879,Bremen,565719,http://www.wikidata.org/entity/Q183,Germany,Point(8.808888888 53.076944444)
http://www.wikidata.org/entity/Q202139,Asansol,563917,http://www.wikidata.org/entity/Q668,India,Point(86.966666666 23.683333333)
http://www.wikidata.org/entity/Q3604,Djibouti,562000,http://www.wikidata.org/entity/Q977,Djibouti,Point(43.148055555 11.595)
http://www.wikidata.org/entity/Q5217,Bacolod,561875,http://www.wikidata.org/entity/Q928,Philippines,Point(122.95 10.666666666)
http://www.wikidata.org/entity/Q140561,Zahedan,560725,http://www.wikidata.org/entity/Q794,Iran,Point(60.866666666 29.483333333)
http://www.wikidata.org/entity/Q34804,Albuquerque,559277,http://www.wikidata.org/entity/Q30,United States of America,Point(-106.616666666 35.116666666)
http://www.wikidata.org/entity/Q260911,Chiclayo,552508,http://www.wikidata.org/entity/Q419,Peru,Point(-79.836613888 -6.762961111)
http://www.wikidata.org/entity/Q4803,Surakarta,552118,http://www.wikidata.org/entity/Q252,Indonesia,Point(110.816666666 -7.566666666)
http://www.wikidata.org/entity/Q1731,Dresden,550948,http://www.wikidata.org/entity/Q183,Germany,Point(13.738361111 51.049258333)
http://www.wikidata.org/entity/Q1962285,Tlajomulco de Zuñiga,549442,http://www.wikidata.org/entity/Q96,Mexico,Point(-103.443055555 20.473611111)
http://www.wikidata.org/entity/Q862519,Eslamshahr,548620,http://www.wikidata.org/entity/Q794,Iran,Point(51.2 35.533333333)
http://www.wikidata.org/entity/Q270041,Al Hudaydah,548433,http://www.wikidata.org/entity/Q805,Yemen,Point(42.951111111 14.802222222)
http://www.wikidata.org/entity/Q61434,Nellore,547621,http://www.wikidata.org/entity/Q668,India,Point(79.966666666 14.433333333)
http://www.wikidata.org/entity/Q18125,Manchester,545500,http://www.wikidata.org/entity/Q145,United Kingdom,Point(-2.233333333 53.466666666)
http://www.wikidata.org/entity/Q38811,Nasiriyah,541600,http://www.wikidata.org/entity/Q796,Iraq,Point(46.250277777 31.053888888)
http://www.wikidata.org/entity/Q268,Poznań,538633,http://www.wikidata.org/entity/Q36,Poland,Point(16.916666666 52.4)
http://www.wikidata.org/entity/Q133116,Hamilton,536917,http://www.wikidata.org/entity/Q16,Canada,Point(-79.869166666 43.256666666)
http://www.wikidata.org/entity/Q36307,Salta,535303,http://www.wikidata.org/entity/Q414,Argentina,Point(-65.410555555 -24.788333333)
http://www.wikidata.org/entity/Q36307,Salta,535303,http://www.wikidata.org/entity/Q738144,United Provinces of the Río de la Plata,Point(-65.410555555 -24.788333333)
